SessionId,EventType,CreatedAt,Device,UserAgent,Browser,OS,Language,Timezone,Path
5d6e98d8-b004-468c-b5ae-5b9d51167c00,Visit Site,28/1/2022 14:9:47,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Africa/Johannesburg,/blog/searching-for-text-in-pdfs-at-increasing-scale
c7761c62-15be-41aa-8010-174b809d47c3,Visit Site,28/1/2022 13:55:22,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/187.0.410885375 Mobile/15E148 Safari/604.1",Safari 604,MacOS,en-GB,Africa/Johannesburg,/blog/searching-for-text-in-pdfs-at-increasing-scale
d8278d6c-3a83-414d-b442-a491c7d36a10,Visit Site,28/1/2022 15:23:22,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,MacOS,en-US,Asia/Dubai,/blog/how-to-do-an-index-match-with-python-and-pandas
76709cc2-b05a-42e8-b26d-cebfe0ec3bb4,Visit Site,28/1/2022 11:56:34,Desktop,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,MacOS,en,Europe/Paris,/blog/how-to-batch-rename-files-in-folders-with-python
a3672b67-a5f1-4bc3-9cd7-cc9bec47bef5,Visit Site,28/1/2022 16:3:9,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69",Edge (Chromium) 97,Windows,en-US,Asia/Calcutta,/blog/how-to-batch-rename-files-in-folders-with-python
006e4591-87c2-49d1-b10f-addabcf48607,Visit Site,28/1/2022 16:2:45,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Asia/Calcutta,/blog/how-to-do-an-index-match-with-python-and-pandas
01bed0cc-259e-4733-bc93-14575f1be2d2,Visit Site,28/1/2022 11:24:54,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,Firefox 91,Windows,de,Europe/Berlin,/blog/searching-for-text-in-pdfs-at-increasing-scale
e7d0eb42-386d-43c4-83ef-d6b3799e8bfd,Visit Site,28/1/2022 11:24:17,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,Firefox 91,Windows,de,Europe/Berlin,/blog/searching-for-text-in-pdfs-at-increasing-scale
8f4078e4-79f2-48b3-b5ec-c839390dd827,Visit Site,28/1/2022 11:6:29,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,nl-NL,Europe/Amsterdam,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
ea51da2f-7356-4177-9216-ad9624d388f2,Visit Site,28/1/2022 11:3:6,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,sv-SE,Europe/Stockholm,/blog/how-to-do-an-index-match-with-python-and-pandas
6b5fa9fb-9925-4aae-b573-c177d0f3ceee,Visit Site,28/1/2022 11:47:48,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,Windows,en-US,Europe/Sofia,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
5e8a4508-de9d-4bdf-9797-e7924d07c89b,Visit Site,28/1/2022 10:48:4,Desktop,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,nb-NO,Europe/Oslo,/blog/how-to-do-an-index-match-with-python-and-pandas
865f35b6-72fd-4cab-ba07-77348b1fb61f,Visit Site,28/1/2022 9:28:55,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-GB,Europe/Berlin,/blog/how-to-batch-rename-files-in-folders-with-python
e8437fd4-12ae-440f-96db-5fdc13b51719,Visit Site,28/1/2022 13:48:58,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-IN,Asia/Calcutta,/blog/how-to-scrape-and-analyse-your-chess-com-data
5d928324-dae8-4110-bd29-783badfb48ea,Visit Site,28/1/2022 13:18:34,Mobile,"Mozilla/5.0 (Linux; Android 9; Mi A2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.98 Mobile Safari/537.36",Chrome 97,Linux,en-GB,Asia/Calcutta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
118e3319-9260-494e-a78b-6933a72219f2,Visit Site,27/1/2022 23:24:14,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,Windows,en-US,America/Los_Angeles,/blog/query-sql-and-download-csv-and-xlsx-in-flask
1006066f-be1c-46f9-8eea-e7e108d13abb,Visit Site,28/1/2022 8:26:43,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69",Edge (Chromium) 97,Windows,en-US,Europe/Budapest,/blog/query-sql-and-download-csv-and-xlsx-in-flask
e95a7f17-ad3c-41e1-970e-51ae28d57575,Visit Site,27/1/2022 13:26:2,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69",Edge (Chromium) 97,Windows,en-US,Europe/Budapest,/blog/query-sql-and-download-csv-and-xlsx-in-flask
46f5ea38-3b6a-4f57-9a37-7a5488307e78,Visit Site,28/1/2022 15:22:1,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Asia/Kuala_Lumpur,/blog/how-to-do-an-index-match-with-python-and-pandas
cfb8424b-33d0-4d57-9f78-f1b7612aeaa4,Visit Site,28/1/2022 12:4:34,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-IN,Asia/Calcutta,/blog/how-to-scrape-and-analyse-your-chess-com-data
4b73ddb7-959b-4f59-a55f-5f74f43d4443,Visit Site,28/1/2022 8:20:18,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,MacOS,en-US,Europe/Bucharest,/blog/five-ways-to-improve-your-system-design-and-software-architecture-skills
5412c89f-b938-4262-b00b-84d1ae647406,Visit Site,28/1/2022 7:40:8,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Europe/Bucharest,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
0c5d1ea6-11d5-4731-9e75-422eeb379404,Visit Site,27/1/2022 21:40:45,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/97.0.4692.84 Mobile/15E148 Safari/604.1",Safari 604,MacOS,en-US,America/Los_Angeles,/blog/query-sql-and-download-csv-and-xlsx-in-flask
78ffbcbd-73cd-429b-84ab-a17d7182ebc7,Visit Site,27/1/2022 21:10:17,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,Windows,en-US,America/Los_Angeles,/blog/query-sql-and-download-csv-and-xlsx-in-flask
c894c552-ced5-4416-9a3a-f4f9fcb05b02,Visit Site,27/1/2022 22:44:40,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/Regina,/blog/searching-for-text-in-pdfs-at-increasing-scale
756839d9-262a-426c-9ce7-720e589134de,Visit Site,28/1/2022 11:17:53,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,MacOS,vi-VN,Asia/Saigon,/blog/query-sql-and-download-csv-and-xlsx-in-flask
6f208d1e-24d9-4f75-b5c5-f9e3cd41a4ac,Visit Site,28/1/2022 12:8:51,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Asia/Manila,/blog/how-to-do-an-index-match-with-python-and-pandas
55405564-2108-48ab-ae10-4119ddec77e5,Visit Site,27/1/2022 21:58:54,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/Chicago,/blog/how-to-do-an-index-match-with-python-and-pandas
d155f650-dc60-4af7-abb1-285bf8877b6f,Visit Site,28/1/2022 8:26:56,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Asia/Calcutta,/blog/how-to-scrape-and-analyse-your-amazon-spending-data
5d6c32d5-5193-4028-a2af-b3d38ac4cc31,Visit Site,27/1/2022 18:46:24,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/Los_Angeles,/blog/how-to-do-an-index-match-with-python-and-pandas
86ae745e-1eb9-4bb1-a79c-5475188a83fb,Visit Site,27/1/2022 20:35:32,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/New_York,/blog/how-to-do-an-index-match-with-python-and-pandas
9de46437-b235-4b28-b104-fc980207ddc3,Visit Site,27/1/2022 18:39:9,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Safari 15,MacOS,en-US,America/Chicago,/blog/query-sql-and-download-csv-and-xlsx-in-flask
ab27df27-c985-42bf-9a19-e5cc2ddb9683,Visit Site,28/1/2022 1:14:33,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69",Edge (Chromium) 97,Windows,en-GB,Europe/Amsterdam,/blog/how-to-do-an-index-match-with-python-and-pandas
bdd3b9ea-9187-4035-a426-12ece3541e6d,Visit Site,28/1/2022 0:51:50,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69",Edge (Chromium) 97,Windows,en-GB,Europe/Amsterdam,/blog/how-to-do-an-index-match-with-python-and-pandas
218184ce-1bfe-4591-93c4-d74cb2ea8188,Visit Site,27/1/2022 18:37:5,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,MacOS,en-GB,America/New_York,/blog/how-to-do-an-index-match-with-python-and-pandas
a48e7fea-9502-4699-a99f-65d61675c5e0,Visit Site,27/1/2022 18:36:43,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,MacOS,en-GB,America/New_York,/blog/how-to-do-an-index-match-with-python-and-pandas
a43f21df-1ad3-47fc-94bb-ac35675da1f3,Visit Site,28/1/2022 0:33:23,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69",Edge (Chromium) 97,Windows,en-GB,Europe/Amsterdam,/blog/how-to-do-an-index-match-with-python-and-pandas
ab7832db-0f1f-4b9b-9b25-808627a58878,Visit Site,27/1/2022 17:31:12,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",Chrome 97,Windows,es-ES,America/Mexico_City,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
04f26623-346e-4f6b-bc58-b50facdb63ba,Visit Site,28/1/2022 3:6:12,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,az,Asia/Baku,/blog/reduce-material-design-icons-font-to-7kb-and-automate-with-pyautogui
796b6d0a-67cd-47d0-b4a3-43ed314850f5,Visit Site,28/1/2022 8:2:18,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69",Edge (Chromium) 97,Windows,ko,Asia/Seoul,/blog/how-to-do-an-index-match-with-python-and-pandas
13089e22-b8a5-4af4-a83d-c93a144aab21,Visit Site,27/1/2022 19:18:59,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",Chrome 97,Windows,pt-BR,America/Sao_Paulo,/blog/how-to-do-an-index-match-with-python-and-pandas
557be1d1-8464-4722-b028-aed00c1ef686,Visit Site,27/1/2022 19:18:20,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",Chrome 97,Windows,pt-BR,America/Sao_Paulo,/blog/how-to-do-an-index-match-with-python-and-pandas
749c01a7-8699-45db-9a47-6463bab2226c,Visit Site,27/1/2022 16:49:41,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,Windows,en-US,America/New_York,/blog/how-to-do-an-index-match-with-python-and-pandas
812b510b-c67f-4e66-9883-4966ef53ac18,Visit Site,27/1/2022 16:13:11,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/New_York,/blog/how-to-batch-rename-files-in-folders-with-python
c76d85b9-d491-49de-9200-0cbe6a1e3ca8,Visit Site,27/1/2022 16:8:40,Desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,UNIX,en-US,America/Bogota,/blog/query-sql-and-download-csv-and-xlsx-in-flask
080b0ec6-6d52-47cc-a65f-f1367039258c,Visit Site,27/1/2022 17:24:11,Desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Chrome 94,Linux,pt-BR,America/Sao_Paulo,/blog/query-sql-and-download-csv-and-xlsx-in-flask
18534da0-4fb8-451e-bf22-71af3a26b1ab,Visit Site,27/1/2022 15:11:43,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/New_York,/blog/how-to-do-an-index-match-with-python-and-pandas
3f865bf1-0d1d-4603-a990-4dbf9c6b88ba,Visit Site,27/1/2022 13:20:13,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1",Safari 15,MacOS,en-US,America/Chicago,/blog/how-to-batch-rename-files-in-folders-with-python
ce63ef5e-266e-4496-8591-4995c4cda514,Visit Site,27/1/2022 14:3:16,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/New_York,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
e2c944af-a940-4547-8e9c-98b58c1989fa,Visit Site,27/1/2022 13:53:48,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,MacOS,en-GB,America/New_York,/blog/how-to-do-an-index-match-with-python-and-pandas
7bb04239-e20f-4566-b6e2-bc1035bfd132,Visit Site,27/1/2022 11:36:26,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Chrome 96,Windows,es-US,America/Mexico_City,/blog/query-sql-and-download-csv-and-xlsx-in-flask
3e7f13b4-8634-4d9c-baa1-fd0965d70e39,Visit Site,27/1/2022 18:35:27,Desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,UNIX,en-US,Europe/Berlin,/blog/how-to-do-an-index-match-with-python-and-pandas
88e4d481-70d0-4271-bed5-66ac5f57b49f,Visit Site,27/1/2022 11:49:11,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/Toronto,/blog/automated-deployment-of-a-vue-flask-app-using-azure-pipelines
6501734a-efe3-4f2c-a8d8-6aa2ea599c5c,Visit Site,27/1/2022 21:45:21,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Asia/Calcutta,/blog/query-sql-and-download-csv-and-xlsx-in-flask
29a3e43a-7fd4-4a31-b5c4-60e485e2c3ad,Visit Site,27/1/2022 17:4:19,Desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,UNIX,en-US,Europe/Zurich,/blog/how-to-do-an-index-match-with-python-and-pandas
dd3fe7ec-75bc-4b21-8a52-07479d84a49e,Visit Site,27/1/2022 10:53:47,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Firefox 95,Windows,en-US,America/New_York,/blog/how-to-do-an-index-match-with-python-and-pandas
9bc6c63b-cf5d-4969-843b-4d090bbf4813,Visit Site,27/1/2022 10:51:44,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/New_York,/blog/how-to-do-an-index-match-with-python-and-pandas
7d040ec2-97e0-4e15-b5eb-be0caab1d87d,Visit Site,27/1/2022 16:38:51,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,Firefox 91,Windows,de,Europe/Berlin,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
85e30328-ce1b-45e7-91c2-8087bfed94c0,Visit Site,27/1/2022 18:27:52,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Europe/Istanbul,/blog/reduce-material-design-icons-font-to-7kb-and-automate-with-pyautogui
93ba5dd3-746c-4001-a309-d8fcf554867b,Visit Site,27/1/2022 9:11:35,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,America/Chicago,/blog/how-to-do-an-index-match-with-python-and-pandas
6f72862e-e52e-45d9-b797-79b8826b6680,Visit Site,26/1/2022 23:59:44,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,pt-BR,America/Sao_Paulo,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
8d3eaff5-4078-4c3b-aaf3-9c90f5e1574d,Visit Site,27/1/2022 20:27:8,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Asia/Calcutta,/blog/automated-deployment-of-a-vue-flask-app-using-azure-pipelines
9ce5540c-8e0d-410b-a085-59f8dcea7a34,Visit Site,27/1/2022 15:55:20,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,fr-FR,Europe/Paris,/blog/five-ways-to-improve-your-system-design-and-software-architecture-skills
3e6787ab-9c4b-4df7-a820-b63ea4966e8d,Visit Site,27/1/2022 11:37:0,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69",Edge (Chromium) 97,Windows,es,America/Buenos_Aires,/blog/query-sql-and-download-csv-and-xlsx-in-flask
33dbe760-bd7a-45e7-97e8-a7b442a193eb,Visit Site,27/1/2022 15:32:40,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,Windows,de,Europe/Berlin,/blog/how-to-batch-rename-files-in-folders-with-python
fb708dc1-02a2-433c-91c8-16acbfa54cb2,Visit Site,27/1/2022 19:34:16,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-IN,Asia/Calcutta,/blog/how-to-scrape-and-analyse-your-chess-com-data
d71a95a9-3ba3-4f58-baf5-c45da58c7d79,Visit Site,27/1/2022 15:39:3,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,Windows,en-US,Europe/Kiev,/blog/how-to-batch-rename-files-in-folders-with-python
44f05bc8-4ccd-481f-85dc-f2fc3aff84bb,Visit Site,27/1/2022 13:40:34,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/96.0  Mobile/15E148 Safari/605.1.15",Safari 605,MacOS,de-DE,Europe/Berlin,/blog/query-sql-and-download-csv-and-xlsx-in-flask
6ae85a27-37e2-44a2-8d79-989cac4b8f9e,Visit Site,27/1/2022 12:44:16,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-GB,Europe/Stockholm,/blog/how-to-do-an-index-match-with-python-and-pandas
0844a060-6b23-420d-a541-488322dffa8b,Visit Site,27/1/2022 11:42:39,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Europe/Amsterdam,/blog/multiple-authentication-schemes-with-aspnet-core-and-azure-active-directory
d962e03e-efdc-4acf-83f2-e6c9b8526106,Visit Site,27/1/2022 13:25:38,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,Firefox 96,Windows,en-US,Asia/Riyadh,/blog/searching-for-text-in-pdfs-at-increasing-scale
bb00a1bd-ecac-494c-a28a-f70084366dab,Visit Site,27/1/2022 10:8:26,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,he-IL,Asia/Jerusalem,/blog/query-sql-and-download-csv-and-xlsx-in-flask
d71db752-963a-40ea-8714-78e2e8a049cb,Visit Site,27/1/2022 12:57:14,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Asia/Calcutta,/blog/how-to-do-an-index-match-with-python-and-pandas
b9169a4a-bf53-4fbd-a1b3-a80292e203ac,Visit Site,27/1/2022 12:56:31,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-US,Asia/Calcutta,/blog/how-to-do-an-index-match-with-python-and-pandas
5d57b3f5-15a7-4b09-a3d1-7cae9336bad2,Visit Site,27/1/2022 15:48:11,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,ko-KR,Asia/Seoul,/blog/how-to-batch-rename-files-in-folders-with-python
3c2373fb-78aa-462e-bd12-0add431177a5,Visit Site,27/1/2022 10:49:29,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",Chrome 97,Windows,en-US,Asia/Calcutta,/blog/how-to-do-an-index-match-with-python-and-pandas
b5738366-0447-4685-bdd5-99cff56132cf,Visit Site,27/1/2022 11:30:46,Desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Chrome 95,Linux,en-US,Asia/Shanghai,/blog/how-to-do-an-index-match-with-python-and-pandas
29670b8d-fe5e-4886-9599-535dc38a3d3b,Visit Site,27/1/2022 1:49:33,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",Chrome 97,Windows,en-GB,Africa/Lagos,/blog/how-to-batch-rename-files-in-folders-with-python
